Timestamp;Metric;FrameCount;PointsAdded;ChartTime_ms;FrameTime_ms;ChartImpact_Percent;FPS;AllocatedMemory_B
2026-06-08 14:27:38.485;Current;1569;1;0,0200;8,0883;0,25;123,6;0,00
2026-06-08 14:27:38.485;Torque;1569;1;0,0059;8,0883;0,07;123,6;0,00
2026-06-08 14:27:38.513;Velocity;1571;1;0,0298;7,6005;0,39;131,6;0,00
2026-06-08 14:27:38.513;Current;1571;1;0,0255;7,6005;0,34;131,6;4,00
2026-06-08 14:27:38.514;Torque;1571;1;0,0076;7,6005;0,10;131,6;0,00
2026-06-08 14:27:38.541;Velocity;1573;1;0,0343;8,3687;0,41;119,5;4,00
2026-06-08 14:27:38.542;Current;1573;1;0,0249;8,3687;0,30;119,5;0,00
2026-06-08 14:27:38.542;Torque;1573;1;0,0104;8,3687;0,12;119,5;4,00
2026-06-08 14:27:38.570;Velocity;1575;1;0,0348;8,5097;0,41;117,5;4,00
2026-06-08 14:27:38.570;Current;1575;1;0,0379;8,5097;0,45;117,5;4,00
2026-06-08 14:27:38.571;Torque;1575;1;0,0071;8,5097;0,08;117,5;0,00
2026-06-08 14:27:38.597;Velocity;1577;1;0,0398;8,7722;0,45;114,0;4,00
2026-06-08 14:27:38.598;Current;1577;1;0,0320;8,7722;0,36;114,0;0,00
2026-06-08 14:27:38.598;Torque;1577;1;0,0076;8,7722;0,09;114,0;0,00
2026-06-08 14:27:38.626;Velocity;1579;1;0,0375;7,0217;0,53;142,4;4,00
2026-06-08 14:27:38.626;Current;1579;1;0,0518;7,0217;0,74;142,4;0,00
2026-06-08 14:27:38.627;Torque;1579;1;0,0082;7,0217;0,12;142,4;0,00
2026-06-08 14:27:38.653;Velocity;1581;1;0,0364;8,6054;0,42;116,2;4,00
2026-06-08 14:27:38.654;Current;1581;1;0,0443;8,6054;0,51;116,2;4,00
2026-06-08 14:27:38.654;Torque;1581;1;0,0101;8,6054;0,12;116,2;4,00
2026-06-08 14:27:38.680;Velocity;1583;1;0,0288;9,0744;0,32;110,2;0,00
2026-06-08 14:27:38.681;Current;1583;1;0,0261;9,0744;0,29;110,2;4,00
2026-06-08 14:27:38.681;Torque;1583;1;0,0061;9,0744;0,07;110,2;0,00
2026-06-08 14:27:38.708;Velocity;1585;1;0,0348;8,6660;0,40;115,4;0,00
2026-06-08 14:27:38.709;Current;1585;1;0,0271;8,6660;0,31;115,4;4,00
2026-06-08 14:27:38.709;Torque;1585;1;0,0069;8,6660;0,08;115,4;0,00
2026-06-08 14:27:38.737;Velocity;1587;1;0,0285;8,5533;0,33;116,9;0,00
2026-06-08 14:27:38.737;Current;1587;1;0,0323;8,5533;0,38;116,9;0,00
2026-06-08 14:27:38.737;Torque;1587;1;0,0110;8,5533;0,13;116,9;4,00
2026-06-08 14:27:38.767;Velocity;1589;1;0,0296;8,8620;0,33;112,8;0,00
2026-06-08 14:27:38.768;Current;1589;1;0,0312;8,8620;0,35;112,8;0,00
2026-06-08 14:27:38.768;Torque;1589;1;0,0128;8,8620;0,14;112,8;12,00
2026-06-08 14:27:38.791;Velocity;1591;1;0,0359;7,9928;0,45;125,1;4,00
2026-06-08 14:27:38.792;Current;1591;1;0,0216;7,9928;0,27;125,1;0,00
2026-06-08 14:27:38.793;Torque;1591;1;0,0097;7,9928;0,12;125,1;4,00
2026-06-08 14:27:38.820;Velocity;1593;1;0,0268;8,5229;0,31;117,3;0,00
2026-06-08 14:27:38.820;Current;1593;1;0,0211;8,5229;0,25;117,3;0,00
2026-06-08 14:27:38.820;Torque;1593;1;0,0068;8,5229;0,08;117,3;0,00
2026-06-08 14:27:38.848;Velocity;1595;1;0,0540;8,2895;0,65;120,6;0,00
2026-06-08 14:27:38.849;Current;1595;1;0,0404;8,2895;0,49;120,6;0,00
2026-06-08 14:27:38.849;Torque;1595;1;0,0073;8,2895;0,09;120,6;0,00
2026-06-08 14:27:38.876;Velocity;1597;1;0,0305;8,3653;0,36;119,5;0,00
2026-06-08 14:27:38.877;Current;1597;1;0,0266;8,3653;0,32;119,5;0,00
2026-06-08 14:27:38.877;Torque;1597;1;0,0089;8,3653;0,11;119,5;4,00
2026-06-08 14:27:38.904;Velocity;1599;1;0,0340;9,0195;0,38;110,9;0,00
2026-06-08 14:27:38.904;Current;1599;1;0,0546;9,0195;0,61;110,9;4,00
2026-06-08 14:27:38.905;Torque;1599;1;0,0090;9,0195;0,10;110,9;0,00
2026-06-08 14:27:38.931;Velocity;1601;1;0,0333;7,3610;0,45;135,9;4,00
2026-06-08 14:27:38.931;Current;1601;1;0,0181;7,3610;0,25;135,9;0,00
2026-06-08 14:27:38.932;Torque;1601;1;0,0066;7,3610;0,09;135,9;0,00
2026-06-08 14:27:38.960;Velocity;1603;1;0,0347;8,7570;0,40;114,2;4,00
2026-06-08 14:27:38.961;Current;1603;1;0,0288;8,7570;0,33;114,2;0,00
2026-06-08 14:27:38.961;Torque;1603;1;0,0065;8,7570;0,07;114,2;0,00
2026-06-08 14:27:38.986;Velocity;1605;1;0,0345;7,7321;0,45;129,3;4,00
2026-06-08 14:27:38.987;Current;1605;1;0,0195;7,7321;0,25;129,3;0,00
2026-06-08 14:27:38.987;Torque;1605;1;0,0086;7,7321;0,11;129,3;4,00
2026-06-08 14:27:39.016;Velocity;1607;1;0,0648;8,4467;0,77;118,4;8,00
2026-06-08 14:27:39.016;Current;1607;1;0,0511;8,4467;0,60;118,4;0,00
2026-06-08 14:27:39.017;Torque;1607;1;0,0104;8,4467;0,12;118,4;0,00
2026-06-08 14:27:39.043;Velocity;1609;1;0,0381;9,4106;0,40;106,3;4,00
2026-06-08 14:27:39.044;Current;1609;1;0,0475;9,4106;0,50;106,3;4,00
2026-06-08 14:27:39.044;Torque;1609;1;0,0077;9,4106;0,08;106,3;0,00
2026-06-08 14:27:39.071;Velocity;1611;1;0,0310;7,5855;0,41;131,8;0,00
2026-06-08 14:27:39.071;Current;1611;1;0,0411;7,5855;0,54;131,8;4,00
2026-06-08 14:27:39.072;Torque;1611;1;0,0073;7,5855;0,10;131,8;0,00
2026-06-08 14:27:39.100;Velocity;1613;1;0,0291;8,2893;0,35;120,6;0,00
2026-06-08 14:27:39.100;Current;1613;1;0,0537;8,2893;0,65;120,6;4,00
2026-06-08 14:27:39.101;Torque;1613;1;0,0092;8,2893;0,11;120,6;4,00
2026-06-08 14:27:39.126;Velocity;1615;1;0,0271;8,9148;0,30;112,2;0,00
2026-06-08 14:27:39.126;Current;1615;1;0,0239;8,9148;0,27;112,2;0,00
2026-06-08 14:27:39.127;Torque;1615;1;0,0113;8,9148;0,13;112,2;4,00
2026-06-08 14:27:39.154;Velocity;1617;1;0,0273;8,1903;0,33;122,1;0,00
2026-06-08 14:27:39.154;Current;1617;1;0,0180;8,1903;0,22;122,1;0,00
2026-06-08 14:27:39.154;Torque;1617;1;0,0114;8,1903;0,14;122,1;8,00
2026-06-08 14:27:39.183;Velocity;1619;1;0,0300;8,7492;0,34;114,3;0,00
2026-06-08 14:27:39.183;Current;1619;1;0,0486;8,7492;0,56;114,3;0,00
2026-06-08 14:27:39.184;Torque;1619;1;0,0168;8,7492;0,19;114,3;4,00
2026-06-08 14:27:39.210;Velocity;1621;1;0,0287;9,8743;0,29;101,3;0,00
2026-06-08 14:27:39.210;Current;1621;1;0,0271;9,8743;0,27;101,3;0,00
2026-06-08 14:27:39.211;Torque;1621;1;0,0149;9,8743;0,15;101,3;8,00
2026-06-08 14:27:39.241;Velocity;1623;1;0,0343;8,7388;0,39;114,4;0,00
2026-06-08 14:27:39.242;Current;1623;1;0,0508;8,7388;0,58;114,4;4,00
2026-06-08 14:27:39.242;Torque;1623;1;0,0088;8,7388;0,10;114,4;0,00
2026-06-08 14:27:39.278;Velocity;1625;1;0,0315;14,9797;0,21;66,8;0,00
2026-06-08 14:27:39.279;Current;1625;1;0,0232;14,9797;0,15;66,8;0,00
2026-06-08 14:27:39.279;Torque;1625;1;0,0062;14,9797;0,04;66,8;0,00
2026-06-08 14:27:39.307;Velocity;1627;1;0,0515;10,1052;0,51;99,0;4,00
2026-06-08 14:27:39.308;Current;1627;1;0,0492;10,1052;0,49;99,0;8,00
2026-06-08 14:27:39.308;Torque;1627;1;0,0134;10,1052;0,13;99,0;4,00
2026-06-08 14:27:39.339;Velocity;1629;1;0,0556;10,4964;0,53;95,3;0,00
2026-06-08 14:27:39.339;Current;1629;1;0,0340;10,4964;0,32;95,3;0,00
2026-06-08 14:27:39.340;Torque;1629;1;0,0209;10,4964;0,20;95,3;4,00
2026-06-08 14:27:39.375;Velocity;1631;1;0,0579;16,4005;0,35;61,0;4,00
2026-06-08 14:27:39.375;Current;1631;1;0,0391;16,4005;0,24;61,0;0,00
2026-06-08 14:27:39.376;Torque;1631;1;0,0082;16,4005;0,05;61,0;0,00
2026-06-08 14:27:39.404;Velocity;1633;1;0,0456;7,9450;0,57;125,9;4,00
2026-06-08 14:27:39.404;Current;1633;1;0,0238;7,9450;0,30;125,9;0,00
2026-06-08 14:27:39.404;Torque;1633;1;0,0069;7,9450;0,09;125,9;0,00
2026-06-08 14:27:39.432;Velocity;1635;1;0,0510;8,6283;0,59;115,9;4,00
2026-06-08 14:27:39.432;Current;1635;1;0,0245;8,6283;0,28;115,9;0,00
2026-06-08 14:27:39.433;Torque;1635;1;0,0083;8,6283;0,10;115,9;0,00
2026-06-08 14:27:39.460;Velocity;1637;1;0,0442;7,7485;0,57;129,1;4,00
2026-06-08 14:27:39.460;Current;1637;1;0,0267;7,7485;0,34;129,1;4,00
2026-06-08 14:27:39.461;Torque;1637;1;0,0125;7,7485;0,16;129,1;4,00
2026-06-08 14:27:39.488;Velocity;1639;1;0,0339;8,5705;0,40;116,7;0,00
2026-06-08 14:27:39.489;Current;1639;1;0,0377;8,5705;0,44;116,7;8,00
2026-06-08 14:27:39.489;Torque;1639;1;0,0085;8,5705;0,10;116,7;0,00
2026-06-08 14:27:39.516;Velocity;1641;1;0,0312;7,9545;0,39;125,7;0,00
2026-06-08 14:27:39.516;Current;1641;1;0,0434;7,9545;0,55;125,7;4,00
2026-06-08 14:27:39.517;Torque;1641;1;0,0094;7,9545;0,12;125,7;0,00
2026-06-08 14:27:39.544;Velocity;1643;1;0,0418;8,1641;0,51;122,5;4,00
2026-06-08 14:27:39.544;Current;1643;1;0,0185;8,1641;0,23;122,5;0,00
2026-06-08 14:27:39.544;Torque;1643;1;0,0173;8,1641;0,21;122,5;4,00
2026-06-08 14:27:39.572;Velocity;1645;1;0,0274;8,4536;0,32;118,3;0,00
2026-06-08 14:27:39.573;Current;1645;1;0,0225;8,4536;0,27;118,3;0,00
2026-06-08 14:27:39.573;Torque;1645;1;0,0348;8,4536;0,41;118,3;12,00
2026-06-08 14:27:39.599;Velocity;1647;1;0,0276;8,3261;0,33;120,1;0,00
2026-06-08 14:27:39.600;Current;1647;1;0,0245;8,3261;0,29;120,1;0,00
2026-06-08 14:27:39.600;Torque;1647;1;0,0323;8,3261;0,39;120,1;4,00
2026-06-08 14:27:39.630;Velocity;1649;1;0,0284;8,3113;0,34;120,3;0,00
2026-06-08 14:27:39.631;Current;1649;1;0,0228;8,3113;0,27;120,3;0,00
2026-06-08 14:27:39.631;Torque;1649;1;3,0632;8,3113;36,86;120,3;4,00
2026-06-08 14:27:39.669;Velocity;1651;1;0,0328;16,0426;0,20;62,3;0,00
2026-06-08 14:27:39.669;Current;1651;1;0,0166;16,0426;0,10;62,3;0,00
2026-06-08 14:27:39.669;Torque;1651;1;0,0069;16,0426;0,04;62,3;0,00
2026-06-08 14:27:39.697;Velocity;1653;1;0,0309;8,0901;0,38;123,6;0,00
2026-06-08 14:27:39.698;Current;1653;1;0,0354;8,0901;0,44;123,6;0,00
2026-06-08 14:27:39.698;Torque;1653;1;0,0108;8,0901;0,13;123,6;4,00
2026-06-08 14:27:39.726;Velocity;1655;1;0,0303;8,0382;0,38;124,4;0,00
2026-06-08 14:27:39.726;Current;1655;1;0,0224;8,0382;0,28;124,4;4,00
2026-06-08 14:27:39.727;Torque;1655;1;0,0072;8,0382;0,09;124,4;0,00
2026-06-08 14:27:39.753;Velocity;1657;1;0,0308;7,9143;0,39;126,4;0,00
2026-06-08 14:27:39.753;Current;1657;1;0,0222;7,9143;0,28;126,4;0,00
2026-06-08 14:27:39.754;Torque;1657;1;0,0090;7,9143;0,11;126,4;0,00
2026-06-08 14:27:39.781;Velocity;1659;1;0,0314;7,7382;0,41;129,2;0,00
2026-06-08 14:27:39.782;Current;1659;1;0,0158;7,7382;0,20;129,2;0,00
2026-06-08 14:27:39.782;Torque;1659;1;0,0065;7,7382;0,08;129,2;0,00
2026-06-08 14:27:39.810;Velocity;1661;1;0,0316;8,2506;0,38;121,2;0,00
2026-06-08 14:27:39.810;Current;1661;1;0,0183;8,2506;0,22;121,2;0,00
2026-06-08 14:27:39.810;Torque;1661;1;0,0101;8,2506;0,12;121,2;4,00
2026-06-08 14:27:39.836;Velocity;1663;1;0,0332;7,8539;0,42;127,3;0,00
2026-06-08 14:27:39.837;Current;1663;1;0,0361;7,8539;0,46;127,3;0,00
2026-06-08 14:27:39.837;Torque;1663;1;0,0073;7,8539;0,09;127,3;0,00
2026-06-08 14:27:39.865;Velocity;1665;1;0,0354;8,1158;0,44;123,2;4,00
2026-06-08 14:27:39.865;Current;1665;1;0,0168;8,1158;0,21;123,2;0,00
2026-06-08 14:27:39.865;Torque;1665;1;0,0075;8,1158;0,09;123,2;0,00
2026-06-08 14:27:39.893;Velocity;1667;1;0,0328;8,1840;0,40;122,2;0,00
2026-06-08 14:27:39.893;Current;1667;1;0,0170;8,1840;0,21;122,2;0,00
2026-06-08 14:27:39.894;Torque;1667;1;0,0071;8,1840;0,09;122,2;0,00
2026-06-08 14:27:39.921;Velocity;1669;1;0,0317;8,0835;0,39;123,7;0,00
2026-06-08 14:27:39.921;Current;1669;1;0,0163;8,0835;0,20;123,7;0,00
2026-06-08 14:27:39.922;Torque;1669;1;0,0097;8,0835;0,12;123,7;4,00
2026-06-08 14:27:39.948;Velocity;1671;1;0,0307;8,0246;0,38;124,6;0,00
2026-06-08 14:27:39.948;Current;1671;1;0,0178;8,0246;0,22;124,6;0,00
2026-06-08 14:27:39.949;Torque;1671;1;0,0095;8,0246;0,12;124,6;0,00
2026-06-08 14:27:39.976;Velocity;1673;1;0,0346;8,0162;0,43;124,7;0,00
2026-06-08 14:27:39.977;Current;1673;1;0,0207;8,0162;0,26;124,7;0,00
2026-06-08 14:27:39.977;Torque;1673;1;0,0142;8,0162;0,18;124,7;4,00
2026-06-08 14:27:40.005;Velocity;1675;1;0,0390;8,4620;0,46;118,2;0,00
2026-06-08 14:27:40.005;Current;1675;1;0,0217;8,4620;0,26;118,2;0,00
2026-06-08 14:27:40.006;Torque;1675;1;0,0079;8,4620;0,09;118,2;0,00
2026-06-08 14:27:40.032;Velocity;1677;1;0,0309;7,8187;0,40;127,9;0,00
2026-06-08 14:27:40.033;Current;1677;1;0,0199;7,8187;0,25;127,9;4,00
2026-06-08 14:27:40.033;Torque;1677;1;0,0075;7,8187;0,10;127,9;4,00
2026-06-08 14:27:40.059;Velocity;1679;1;0,0277;8,0179;0,35;124,7;0,00
2026-06-08 14:27:40.060;Current;1679;1;0,0188;8,0179;0,23;124,7;0,00
2026-06-08 14:27:40.060;Torque;1679;1;0,0112;8,0179;0,14;124,7;4,00
2026-06-08 14:27:40.087;Velocity;1681;1;0,0354;8,2603;0,43;121,1;4,00
2026-06-08 14:27:40.088;Current;1681;1;0,0185;8,2603;0,22;121,1;4,00
2026-06-08 14:27:40.088;Torque;1681;1;0,0099;8,2603;0,12;121,1;8,00
2026-06-08 14:27:40.116;Velocity;1683;1;0,0286;8,4280;0,34;118,7;0,00
2026-06-08 14:27:40.116;Current;1683;1;0,0270;8,4280;0,32;118,7;4,00
2026-06-08 14:27:40.117;Torque;1683;1;0,0071;8,4280;0,08;118,7;4,00
2026-06-08 14:27:40.143;Velocity;1685;1;0,0285;8,3775;0,34;119,4;0,00
2026-06-08 14:27:40.144;Current;1685;1;0,0228;8,3775;0,27;119,4;4,00
2026-06-08 14:27:40.144;Torque;1685;1;0,0087;8,3775;0,10;119,4;4,00
2026-06-08 14:27:40.171;Velocity;1687;1;0,0301;9,1418;0,33;109,4;0,00
2026-06-08 14:27:40.172;Current;1687;1;0,0773;9,1418;0,85;109,4;0,00
2026-06-08 14:27:40.172;Torque;1687;1;0,0084;9,1418;0,09;109,4;0,00
2026-06-08 14:27:40.199;Velocity;1689;1;0,0285;8,8936;0,32;112,4;0,00
2026-06-08 14:27:40.200;Current;1689;1;0,0414;8,8936;0,47;112,4;0,00
2026-06-08 14:27:40.200;Torque;1689;1;0,0058;8,8936;0,07;112,4;0,00
2026-06-08 14:27:40.226;Velocity;1691;1;0,0275;8,2473;0,33;121,3;0,00
2026-06-08 14:27:40.226;Current;1691;1;0,0204;8,2473;0,25;121,3;0,00
2026-06-08 14:27:40.227;Torque;1691;1;0,0061;8,2473;0,07;121,3;0,00
2026-06-08 14:27:40.255;Velocity;1693;1;0,0323;8,2325;0,39;121,5;4,00
2026-06-08 14:27:40.255;Current;1693;1;0,0310;8,2325;0,38;121,5;0,00
2026-06-08 14:27:40.256;Torque;1693;1;0,0095;8,2325;0,12;121,5;4,00
2026-06-08 14:27:40.281;Velocity;1695;1;0,0331;9,6381;0,34;103,8;4,00
2026-06-08 14:27:40.282;Current;1695;1;0,0194;9,6381;0,20;103,8;0,00
2026-06-08 14:27:40.282;Torque;1695;1;0,0073;9,6381;0,08;103,8;0,00
2026-06-08 14:27:40.309;Velocity;1697;1;0,0340;8,2557;0,41;121,1;8,00
2026-06-08 14:27:40.309;Current;1697;1;0,0151;8,2557;0,18;121,1;0,00
2026-06-08 14:27:40.310;Torque;1697;1;0,0073;8,2557;0,09;121,1;0,00
2026-06-08 14:27:40.338;Velocity;1699;1;0,0319;8,2608;0,39;121,1;4,00
2026-06-08 14:27:40.338;Current;1699;1;0,0344;8,2608;0,42;121,1;0,00
2026-06-08 14:27:40.339;Torque;1699;1;0,0069;8,2608;0,08;121,1;0,00
2026-06-08 14:27:40.366;Velocity;1701;1;0,0281;8,7251;0,32;114,6;0,00
2026-06-08 14:27:40.367;Current;1701;1;0,0249;8,7251;0,29;114,6;4,00
2026-06-08 14:27:40.367;Torque;1701;1;0,0099;8,7251;0,11;114,6;8,00
2026-06-08 14:27:40.394;Velocity;1703;1;0,0280;7,9886;0,35;125,2;0,00
2026-06-08 14:27:40.395;Current;1703;1;0,0258;7,9886;0,32;125,2;4,00
2026-06-08 14:27:40.396;Torque;1703;1;0,0067;7,9886;0,08;125,2;0,00
2026-06-08 14:27:40.422;Velocity;1705;1;0,0313;9,1787;0,34;108,9;0,00
2026-06-08 14:27:40.423;Current;1705;1;0,0272;9,1787;0,30;108,9;4,00
2026-06-08 14:27:40.423;Torque;1705;1;0,0087;9,1787;0,09;108,9;0,00
2026-06-08 14:27:40.450;Velocity;1707;1;0,0305;9,3070;0,33;107,4;0,00
2026-06-08 14:27:40.450;Current;1707;1;0,0295;9,3070;0,32;107,4;0,00
2026-06-08 14:27:40.451;Torque;1707;1;0,0150;9,3070;0,16;107,4;4,00
2026-06-08 14:27:40.479;Velocity;1709;1;0,0325;9,3444;0,35;107,0;0,00
2026-06-08 14:27:40.479;Current;1709;1;0,0328;9,3444;0,35;107,0;0,00
2026-06-08 14:27:40.480;Torque;1709;1;0,0161;9,3444;0,17;107,0;8,00
2026-06-08 14:27:40.518;Velocity;1711;1;0,0337;18,3987;0,18;54,4;0,00
2026-06-08 14:27:40.519;Current;1711;1;0,0295;18,3987;0,16;54,4;4,00
2026-06-08 14:27:40.520;Torque;1711;1;0,0098;18,3987;0,05;54,4;4,00
2026-06-08 14:27:40.546;Velocity;1713;1;0,0311;9,6856;0,32;103,2;0,00
2026-06-08 14:27:40.546;Current;1713;1;0,0181;9,6856;0,19;103,2;0,00
2026-06-08 14:27:40.547;Torque;1713;1;0,0117;9,6856;0,12;103,2;4,00
2026-06-08 14:27:40.574;Velocity;1715;1;0,0302;9,0854;0,33;110,1;0,00
2026-06-08 14:27:40.574;Current;1715;1;0,0220;9,0854;0,24;110,1;0,00
2026-06-08 14:27:40.575;Torque;1715;1;0,0073;9,0854;0,08;110,1;0,00
2026-06-08 14:27:40.602;Velocity;1717;1;0,0292;9,0015;0,32;111,1;0,00
2026-06-08 14:27:40.602;Current;1717;1;0,0211;9,0015;0,23;111,1;0,00
2026-06-08 14:27:40.603;Torque;1717;1;0,0128;9,0015;0,14;111,1;4,00
2026-06-08 14:27:40.629;Velocity;1719;1;0,0310;9,3299;0,33;107,2;0,00
2026-06-08 14:27:40.630;Current;1719;1;0,0202;9,3299;0,22;107,2;0,00
2026-06-08 14:27:40.630;Torque;1719;1;0,0089;9,3299;0,10;107,2;0,00
2026-06-08 14:27:40.657;Velocity;1721;1;0,0378;9,1457;0,41;109,3;4,00
2026-06-08 14:27:40.658;Current;1721;1;0,0210;9,1457;0,23;109,3;0,00
2026-06-08 14:27:40.658;Torque;1721;1;0,0083;9,1457;0,09;109,3;0,00
2026-06-08 14:27:40.685;Velocity;1723;1;0,0360;9,5465;0,38;104,8;4,00
2026-06-08 14:27:40.685;Current;1723;1;0,0197;9,5465;0,21;104,8;0,00
2026-06-08 14:27:40.686;Torque;1723;1;0,0069;9,5465;0,07;104,8;0,00
2026-06-08 14:27:40.714;Velocity;1725;1;0,0374;9,4021;0,40;106,4;4,00
2026-06-08 14:27:40.714;Current;1725;1;0,0209;9,4021;0,22;106,4;0,00
2026-06-08 14:27:40.715;Torque;1725;1;0,0107;9,4021;0,11;106,4;4,00
2026-06-08 14:27:40.741;Velocity;1727;1;0,0373;10,0493;0,37;99,5;4,00
2026-06-08 14:27:40.742;Current;1727;1;0,0239;10,0493;0,24;99,5;0,00
2026-06-08 14:27:40.743;Torque;1727;1;0,0075;10,0493;0,07;99,5;0,00
2026-06-08 14:27:40.768;Velocity;1729;1;0,0330;9,3958;0,35;106,4;0,00
2026-06-08 14:27:40.769;Current;1729;1;0,0240;9,3958;0,26;106,4;4,00
2026-06-08 14:27:40.769;Torque;1729;1;0,0085;9,3958;0,09;106,4;4,00
2026-06-08 14:27:40.796;Velocity;1731;1;0,0315;9,1340;0,34;109,5;0,00
2026-06-08 14:27:40.797;Current;1731;1;0,0305;9,1340;0,33;109,5;4,00
2026-06-08 14:27:40.797;Torque;1731;1;0,0078;9,1340;0,09;109,5;0,00
2026-06-08 14:27:40.824;Velocity;1733;1;0,0334;9,1591;0,36;109,2;0,00
2026-06-08 14:27:40.824;Current;1733;1;0,0206;9,1591;0,22;109,2;4,00
2026-06-08 14:27:40.825;Torque;1733;1;0,0092;9,1591;0,10;109,2;4,00
2026-06-08 14:27:40.852;Velocity;1735;1;0,0326;9,3438;0,35;107,0;0,00
2026-06-08 14:27:40.852;Current;1735;1;0,0291;9,3438;0,31;107,0;0,00
2026-06-08 14:27:40.853;Torque;1735;1;0,0111;9,3438;0,12;107,0;4,00
2026-06-08 14:27:40.880;Velocity;1737;1;0,0333;9,2193;0,36;108,5;0,00
2026-06-08 14:27:40.880;Current;1737;1;0,0201;9,2193;0,22;108,5;0,00
2026-06-08 14:27:40.881;Torque;1737;1;0,0131;9,2193;0,14;108,5;4,00
2026-06-08 14:27:40.907;Velocity;1739;1;0,0316;9,5111;0,33;105,1;0,00
2026-06-08 14:27:40.908;Current;1739;1;0,0208;9,5111;0,22;105,1;4,00
2026-06-08 14:27:40.908;Torque;1739;1;0,0079;9,5111;0,08;105,1;4,00
2026-06-08 14:27:40.936;Velocity;1741;1;0,0333;9,5214;0,35;105,0;0,00
2026-06-08 14:27:40.937;Current;1741;1;0,0325;9,5214;0,34;105,0;0,00
2026-06-08 14:27:40.938;Torque;1741;1;0,0119;9,5214;0,12;105,0;8,00
2026-06-08 14:27:40.965;Velocity;1743;1;0,0331;10,2559;0,32;97,5;0,00
2026-06-08 14:27:40.965;Current;1743;1;0,0230;10,2559;0,22;97,5;0,00
2026-06-08 14:27:40.966;Torque;1743;1;0,0090;10,2559;0,09;97,5;0,00
2026-06-08 14:27:40.991;Velocity;1745;1;0,0323;9,1833;0,35;108,9;0,00
2026-06-08 14:27:40.991;Current;1745;1;0,0215;9,1833;0,23;108,9;0,00
2026-06-08 14:27:40.992;Torque;1745;1;0,0084;9,1833;0,09;108,9;0,00
2026-06-08 14:27:41.019;Velocity;1747;1;0,0337;9,7494;0,35;102,6;0,00
2026-06-08 14:27:41.020;Current;1747;1;0,0259;9,7494;0,27;102,6;0,00
2026-06-08 14:27:41.020;Torque;1747;1;0,0073;9,7494;0,07;102,6;0,00
2026-06-08 14:27:41.046;Velocity;1749;1;0,0375;9,6657;0,39;103,5;4,00
2026-06-08 14:27:41.047;Current;1749;1;0,0189;9,6657;0,20;103,5;0,00
2026-06-08 14:27:41.047;Torque;1749;1;0,0095;9,6657;0,10;103,5;4,00
2026-06-08 14:27:41.074;Velocity;1751;1;0,0370;9,2064;0,40;108,6;4,00
2026-06-08 14:27:41.075;Current;1751;1;0,0193;9,2064;0,21;108,6;0,00
2026-06-08 14:27:41.075;Torque;1751;1;0,0071;9,2064;0,08;108,6;0,00
2026-06-08 14:27:41.102;Velocity;1753;1;0,0382;9,4799;0,40;105,5;4,00
2026-06-08 14:27:41.103;Current;1753;1;0,0207;9,4799;0,22;105,5;0,00
2026-06-08 14:27:41.103;Torque;1753;1;0,0082;9,4799;0,09;105,5;0,00
2026-06-08 14:27:41.130;Velocity;1755;1;0,0343;9,3411;0,37;107,1;8,00
2026-06-08 14:27:41.131;Current;1755;1;0,0177;9,3411;0,19;107,1;0,00
2026-06-08 14:27:41.131;Torque;1755;1;0,0066;9,3411;0,07;107,1;0,00
2026-06-08 14:27:41.159;Velocity;1757;1;0,0333;9,3962;0,35;106,4;0,00
2026-06-08 14:27:41.160;Current;1757;1;0,0754;9,3962;0,80;106,4;4,00
2026-06-08 14:27:41.160;Torque;1757;1;0,0210;9,3962;0,22;106,4;8,00
2026-06-08 14:27:41.187;Velocity;1759;1;0,0337;10,6568;0,32;93,8;0,00
2026-06-08 14:27:41.188;Current;1759;1;0,0347;10,6568;0,33;93,8;4,00
2026-06-08 14:27:41.189;Torque;1759;1;0,0083;10,6568;0,08;93,8;0,00
2026-06-08 14:27:41.215;Velocity;1761;1;0,0346;9,4213;0,37;106,1;0,00
2026-06-08 14:27:41.216;Current;1761;1;0,0435;9,4213;0,46;106,1;4,00
2026-06-08 14:27:41.216;Torque;1761;1;0,0081;9,4213;0,09;106,1;0,00
2026-06-08 14:27:41.242;Velocity;1763;1;0,0320;9,0970;0,35;109,9;0,00
2026-06-08 14:27:41.243;Current;1763;1;0,0322;9,0970;0,35;109,9;4,00
2026-06-08 14:27:41.243;Torque;1763;1;0,0083;9,0970;0,09;109,9;0,00
2026-06-08 14:27:41.269;Velocity;1765;1;0,0317;9,4099;0,34;106,3;0,00
2026-06-08 14:27:41.270;Current;1765;1;0,0192;9,4099;0,20;106,3;0,00
2026-06-08 14:27:41.270;Torque;1765;1;0,0251;9,4099;0,27;106,3;8,00
2026-06-08 14:27:41.297;Velocity;1767;1;0,0319;9,3453;0,34;107,0;0,00
2026-06-08 14:27:41.298;Current;1767;1;0,0329;9,3453;0,35;107,0;4,00
2026-06-08 14:27:41.298;Torque;1767;1;0,0170;9,3453;0,18;107,0;4,00
2026-06-08 14:27:41.325;Velocity;1769;1;0,0312;9,6782;0,32;103,3;0,00
2026-06-08 14:27:41.325;Current;1769;1;0,0194;9,6782;0,20;103,3;0,00
2026-06-08 14:27:41.326;Torque;1769;1;0,0308;9,6782;0,32;103,3;4,00
